ID_cliente,Permanencia,Genero_cliente,Cliente_Tercera_Edad,Pareja_Cliente,Dependientes_del_Cliente,Meses_del_Contrato,Servicio_telefonico,Multiples_lineas_telefonicas,Sus_Internet,Sus_Seguridad_online,Sus_Respaldo_online,Sus_Protección_al_Dispositivo,Sus_Soporte_Técnico,Sus_Tv_por_cable,sus_streaming_movies,Tipo_Contrato,Preferencia_Factura,Metodo_de_Pago,Gasto_Mensual,Gasto_Total,Cuentas_Diarias
2079-FBMZK,yes,female,0,no,no,6,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.25,418.4,2.31
2080-CAZNM,no,female,1,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.4,4133.95,3.48
2080-GKCWQ,no,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,74.95,151.75,2.5
2080-SRCDE,no,female,0,no,yes,1,yes,yes,no,no,no,no,no,no,no,month-to-month,no,mailed check,25.4,25.4,0.85
2081-KJSQF,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.25,20.25,0.68
2081-VEYEH,no,male,0,no,no,3,yes,no,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,107.95,318.6,3.6
2082-CEFLT,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.6,45.6,1.52
2082-OJVTK,yes,male,0,yes,yes,29,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.2,2698.35,2.97
2085-BOJKI,no,male,0,yes,no,17,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),96.65,1588.25,3.22
2085-JVGAD,no,male,0,yes,no,37,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.35,697.65,0.68
2087-QAREY,no,female,0,yes,no,22,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,54.7,1178.75,1.82
2088-IEBAU,no,female,0,no,no,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,88.15,6148.45,2.94
2091-GPPIQ,no,female,0,yes,yes,72,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,yes,electronic check,78.95,5730.15,2.63
2091-MJTFX,yes,female,0,yes,yes,30,no,no,dsl,no,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),51.2,1561.5,1.71
2091-RFFBA,yes,female,1,no,no,31,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.9,2217.15,2.46
2096-XOTMO,no,female,0,yes,yes,16,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.35,275.9,0.64
2097-YVPKN,no,male,0,no,no,65,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.75,1654.75,0.86
2100-BDNSN,yes,female,0,yes,no,5,yes,yes,dsl,no,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),67.95,350.3,2.26
2101-RANCD,no,female,0,no,no,55,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.1,4144.9,2.44
2103-ZRXFN,no,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.75,50.75,1.69
2105-PHWON,no,female,0,yes,no,33,yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,credit card (automatic),95.0,3008.15,3.17
2107-FBPTK,no,female,1,no,no,30,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.1,3121.1,3.47
2108-GLPQB,no,male,0,yes,no,25,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),55.55,1405.3,1.85
2108-XWMPY,yes,male,0,no,no,3,no,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,35.45,106.85,1.18
2108-YKQTY,yes,female,0,no,no,4,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),50.7,151.3,1.69
2111-DWYHN,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,21.1,21.1,0.7
2114-MGINA,yes,female,0,no,no,14,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,89.8,1129.1,2.99
2115-BFTIW,yes,male,0,no,no,25,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.95,1767.35,2.37
2120-SMPEX,no,male,0,no,no,25,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.15,536.35,0.67
2121-JAFOM,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.55,8312.4,3.85
2122-SZZZD,no,male,0,no,no,44,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),19.5,835.5,0.65
2122-YWVYA,no,female,0,no,no,18,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.4,1380.4,2.51
2123-AGEEN,no,female,1,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.35,609.65,2.81
2123-VSCOT,no,female,0,yes,yes,59,yes,yes,dsl,no,no,yes,yes,yes,no,two year,yes,bank transfer (automatic),72.1,4194.85,2.4
2126-GSEGL,no,female,0,yes,no,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.8,5917.55,2.83
2129-ALKBS,no,female,0,yes,yes,40,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,electronic check,26.2,1077.5,0.87
2133-TSRRM,no,female,0,no,yes,34,yes,no,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.35,3688.6,3.51
2135-DQWAQ,no,female,0,no,no,5,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,mailed check,85.3,420.45,2.84
2135-RXIHG,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.65,45.65,1.52
2137-DQMEV,no,male,0,yes,yes,68,no,no,dsl,yes,yes,no,no,yes,no,one year,no,mailed check,44.8,2983.65,1.49
2138-VFAPZ,no,female,0,yes,yes,14,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.7,263.65,0.66
2139-FQHLM,no,male,0,no,no,19,yes,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,mailed check,89.95,1682.4,3.0
2141-RRYGO,yes,female,0,no,no,4,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),68.65,261.25,2.29
2143-LJULT,no,female,0,yes,no,67,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.25,1733.15,0.84
2144-BFDSO,no,female,1,yes,no,50,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),108.75,5431.9,3.62
2144-ESWKO,no,male,0,no,no,43,no,no,dsl,yes,no,yes,no,no,no,one year,yes,credit card (automatic),35.2,1463.7,1.17
2146-EGVDT,no,male,0,yes,yes,59,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.3,1192.7,0.64
2150-OEGBV,no,male,0,no,no,27,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),20.1,562.6,0.67
2150-UWTFY,yes,female,0,yes,yes,22,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,61.15,1422.05,2.04
2150-WLKUW,no,female,0,yes,no,40,yes,yes,dsl,no,yes,no,no,yes,no,one year,no,bank transfer (automatic),63.9,2635.0,2.13
2153-MREFK,yes,female,0,yes,no,37,yes,yes,fiber optic,yes,no,yes,yes,no,yes,one year,yes,electronic check,99.2,3754.6,3.31
2154-KVJFF,yes,female,0,no,no,15,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.75,1111.85,2.66
2155-AMQRX,no,female,0,no,no,28,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),54.9,1505.15,1.83
2157-MXBJS,yes,male,0,yes,no,13,yes,yes,dsl,no,no,yes,no,yes,yes,one year,yes,mailed check,75.3,989.45,2.51
2159-TURXX,no,male,0,no,no,5,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.05,95.55,0.67
2160-GPFXD,no,male,0,yes,yes,54,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,credit card (automatic),65.65,3566.7,2.19
2162-FRZAA,no,male,0,yes,yes,63,no,no,dsl,no,yes,yes,yes,no,no,two year,no,bank transfer (automatic),39.35,2395.05,1.31
2164-SOQXL,no,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.05,406.05,0.67
2165-VOEGB,yes,female,0,no,yes,46,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,4822.85,3.51
2167-FQSTQ,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,92.4,6786.1,3.08
2169-RRLFW,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.6,1888.25,0.85
2171-UDMFD,no,male,0,yes,yes,32,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),19.45,674.55,0.65
2172-EJXVF,no,female,1,no,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,105.9,7521.95,3.53
2176-LVPNX,no,female,1,no,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,89.85,6293.45,2.99
2176-OSJUV,no,male,0,yes,no,71,yes,yes,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),65.15,4681.75,2.17
2178-PMGCJ,no,male,0,no,no,22,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.7,1490.4,2.32
2180-DXNEG,yes,female,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,96.0,1062.1,3.2
2181-TIDSV,no,male,0,yes,yes,68,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),19.95,1303.25,0.66
2181-UAESM,no,male,0,no,no,2,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,53.45,119.5,1.78
2183-ZULVZ,no reporta,female,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.15,8250.0,3.84
2186-QZEYA,no,female,1,no,no,29,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),58.55,1718.95,1.95
2187-LZGPL,yes,female,0,no,no,7,no,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),40.1,293.3,1.34
2187-PKZAY,no,male,0,no,no,12,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),79.95,1043.4,2.66
2188-SXWVT,no,female,0,no,no,34,yes,no,dsl,yes,yes,no,no,no,no,one year,no,mailed check,55.0,1885.15,1.83
2189-UXTKY,yes,female,0,yes,no,22,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,79.2,1742.75,2.64
2189-WWOEW,yes,female,0,no,yes,15,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),85.9,1269.55,2.86
2190-BCXEC,no,female,0,yes,no,40,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),78.85,3126.85,2.63
2190-PHBHR,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,no,no,no,yes,two year,yes,credit card (automatic),94.45,6921.7,3.15
2192-CKRLV,no,female,0,yes,no,72,no,no,dsl,yes,yes,yes,no,no,yes,two year,yes,electronic check,49.2,3580.95,1.64
2192-OZITF,no,female,0,no,no,45,yes,yes,dsl,yes,no,no,yes,no,yes,two year,no,mailed check,73.55,3349.1,2.45
2193-SFWQW,no,male,0,yes,yes,72,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),111.95,8033.1,3.73
2194-IIQOF,no,female,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.3,6388.65,2.98
2195-VVRJF,no,male,1,yes,no,18,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,credit card (automatic),59.1,1011.05,1.97
2195-ZRVAX,yes,female,0,yes,no,47,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,85.3,4045.65,2.84
2197-OMWGI,no,female,1,yes,yes,68,no,no,dsl,no,yes,yes,no,yes,yes,two year,yes,electronic check,53.0,3656.25,1.77
2200-DSAAL,no,female,0,no,no,68,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,yes,electronic check,80.65,5330.2,2.69
2202-CUYXZ,yes,male,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.85,84.85,2.83
2202-OUTMO,no,female,0,yes,no,34,yes,yes,dsl,yes,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),60.85,2003.6,2.03
2203-GHNWN,no,female,0,yes,no,24,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,79.65,1928.7,2.66
2205-LPVGL,no,male,1,yes,yes,58,yes,yes,fiber optic,yes,yes,no,yes,no,no,one year,yes,bank transfer (automatic),89.85,5125.75,2.99
2205-YMZZJ,yes,male,1,no,no,7,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.8,546.95,2.83
2207-NHRJK,yes,male,0,no,no,1,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,50.8,50.8,1.69
2207-OBZNX,yes,male,0,no,no,7,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,51.0,354.05,1.7
2207-QPJED,no,female,1,yes,no,37,yes,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,electronic check,90.0,3371.75,3.0
2207-RYYRL,no,male,0,yes,yes,52,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,24.55,1331.05,0.82
2208-MPXIO,no,female,0,yes,yes,45,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.0,886.4,0.67
2208-NKVVH,no,male,0,yes,yes,43,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,24.25,1077.95,0.81
2208-NQBCT,no,female,0,yes,yes,26,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,electronic check,81.95,2070.05,2.73
2208-UGTGR,no,male,0,no,no,56,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,98.6,5581.05,3.29
2209-XADXF,no,female,0,no,no,1,no,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),25.25,25.25,0.84
2211-RMNHO,no,female,0,yes,yes,68,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),85.3,5560.0,2.84
2212-LYASK,no,male,0,yes,yes,27,no,no,dsl,no,yes,yes,no,no,yes,one year,yes,credit card (automatic),45.85,1246.4,1.53
2215-ZAFGX,no,male,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.5,791.7,2.85
2219-MVUSO,yes,male,0,no,no,8,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.15,438.4,1.5
2220-IAHLS,no,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),19.4,19.4,0.65
2223-GDSHL,no,male,0,yes,yes,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.05,8297.5,3.87
2223-KAGMX,yes,female,0,no,no,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.4,289.3,0.65
2225-ZRGSG,yes,female,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,no,bank transfer (automatic),93.9,6579.05,3.13
2226-ICFDO,no,female,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),85.9,6110.75,2.86
2227-JRSJX,no,female,0,no,no,21,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,bank transfer (automatic),99.15,1956.4,3.3
2228-BZDEE,no,female,0,no,no,54,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.1,1079.45,0.67
2229-DPMBI,no,female,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.5,162.15,0.65
2229-VWQJH,no,female,0,no,no,24,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),49.3,1233.25,1.64
2230-XTUWL,no,female,0,yes,yes,48,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.55,883.35,0.65
2232-DMLXU,yes,female,0,yes,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.2,55.2,1.84
2233-FAGXV,no,female,0,yes,yes,5,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,mailed check,24.3,132.25,0.81
2233-TXSIU,no,male,0,yes,yes,17,no,no,dsl,yes,no,yes,no,yes,no,one year,no,credit card (automatic),44.45,792.15,1.48
2234-EOFPT,no,male,0,yes,no,72,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),79.35,5753.25,2.64
2234-XADUH,no,female,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),103.2,7362.9,3.44
2235-DWLJU,no,female,1,no,no,6,no,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,44.4,263.05,1.48
2235-EZAIK,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),79.2,5401.9,2.64
2235-ZGKPT,yes,female,0,yes,yes,4,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.85,239.55,1.7
2236-HILPA,no,male,0,yes,yes,62,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.65,1218.45,0.69
2237-ZFSMY,yes,female,0,no,no,39,yes,no,fiber optic,yes,no,yes,yes,yes,no,one year,yes,electronic check,95.55,3692.85,3.18
2239-CFOUJ,no,male,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.4,20.4,0.68
2239-CGBUZ,no,female,0,yes,no,51,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,bank transfer (automatic),60.5,3145.15,2.02
2239-JALAW,yes,male,0,no,no,58,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),103.25,6017.65,3.44
2240-HSJQD,no,male,0,no,yes,38,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,81.85,3141.7,2.73
2242-MFOTG,no,male,0,no,no,33,yes,yes,fiber optic,yes,no,no,no,no,no,one year,no,bank transfer (automatic),80.1,2603.3,2.67
2243-FNMMI,no,male,0,no,no,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.4,415.4,0.65
2245-ADZFJ,no,female,0,yes,yes,31,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),80.55,2471.6,2.68
2249-YPRNG,yes,female,0,yes,yes,20,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.85,2239.65,3.53
2250-IVBWA,no,male,0,yes,yes,64,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,electronic check,81.05,5135.35,2.7
2251-PYLPB,no,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),79.55,5810.9,2.65
2252-ISRNH,no,male,0,yes,yes,9,yes,yes,fiber optic,no,no,yes,no,yes,no,one year,yes,electronic check,90.35,767.9,3.01
2252-JHJGE,no,male,0,no,no,61,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,no,electronic check,104.0,6363.45,3.47
2252-NKNSI,no,male,0,no,yes,52,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,mailed check,85.15,4461.85,2.84
2253-KPMNB,no,female,0,yes,yes,69,no,no,dsl,yes,yes,yes,yes,no,no,two year,no,bank transfer (automatic),46.25,3121.4,1.54
2254-DLXRI,no,female,0,no,no,1,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,79.15,79.15,2.64
2256-YLYLP,no,male,0,yes,yes,68,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),72.95,4953.25,2.43
2257-BOVXD,no,male,0,yes,no,14,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),66.6,979.5,2.22
2259-OUUSZ,no,male,0,no,no,7,no,no,dsl,no,no,yes,yes,no,no,one year,yes,credit card (automatic),35.5,249.55,1.18
2260-USTRB,yes,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),70.2,115.95,2.34
2262-SLNVK,no,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.1,70.1,2.34
2263-SFSQZ,no,male,0,yes,yes,51,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,24.95,1222.25,0.83
2265-CYWIV,yes,female,1,yes,no,4,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.6,347.65,3.32
2266-FUBDZ,no,male,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.35,278.85,0.64
2266-SJNAT,no,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),109.15,7789.6,3.64
2267-FPIMA,no,male,0,yes,no,50,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),94.4,4914.9,3.15
2267-WTPYD,no,female,1,yes,no,57,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,credit card (automatic),94.0,5438.95,3.13
2270-CHBFN,no,female,0,yes,no,44,yes,yes,fiber optic,yes,yes,yes,yes,no,no,month-to-month,yes,credit card (automatic),95.1,4060.55,3.17
2272-JKMSI,no,female,0,yes,yes,62,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,110.8,6840.95,3.69
2272-QAGFO,yes,female,1,no,no,14,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.3,1096.25,2.48
2272-UOINI,no,female,0,no,no,7,yes,no,dsl,yes,yes,no,yes,yes,yes,month-to-month,yes,electronic check,78.5,571.05,2.62
2272-WUSPA,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,electronic check,110.75,7751.7,3.69
2273-QCKXA,no,male,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,49.05,49.05,1.64
2274-XUATA,no,male,1,yes,no,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),63.1,4685.55,2.1
2275-RBYQS,no,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.4,45.4,1.51
2276-YDAVZ,yes,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.1,270.7,2.5
2277-AXSDC,no,female,0,no,no,32,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.75,624.15,0.66
2277-BKJKN,no,female,1,yes,no,71,yes,no,fiber optic,no,yes,yes,no,yes,yes,two year,yes,electronic check,99.2,7213.75,3.31
2277-DJJDL,no,male,1,yes,no,60,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,99.0,6017.9,3.3
2277-VWCNI,no,female,1,no,no,4,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,48.75,179.85,1.62
2279-AXJJK,no,male,0,yes,no,52,yes,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,yes,credit card (automatic),95.65,5088.4,3.19
2282-YGNOR,no,female,0,no,no,29,yes,no,dsl,yes,no,yes,yes,no,no,one year,no,credit card (automatic),58.0,1734.5,1.93
2284-VFLKH,no,male,0,yes,no,49,yes,no,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),99.25,4920.8,3.31
2292-XQWSV,no,male,0,yes,yes,40,no,no,dsl,no,yes,yes,yes,yes,yes,one year,no,mailed check,60.3,2448.5,2.01
2293-IJWPS,no,female,0,yes,no,57,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.75,5985.0,3.36
2294-DMMUS,no,female,0,yes,yes,62,yes,yes,dsl,no,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),70.45,4300.45,2.35
2294-SALNE,no,male,0,yes,yes,23,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,no,mailed check,86.8,1940.8,2.89
2296-DKZFP,no,female,0,yes,no,65,yes,no,dsl,yes,yes,yes,no,no,yes,two year,no,bank transfer (automatic),71.0,4386.2,2.37
2300-RQGOI,no,female,0,no,no,38,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.05,741.5,0.67
2302-ANTDP,yes,female,1,yes,no,48,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,no,electronic check,117.45,5438.9,3.92
2302-OUZXB,no,male,0,yes,no,72,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,no,bank transfer (automatic),82.15,5784.3,2.74
2303-PJYHN,no,female,0,yes,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.85,52.0,0.66
2305-MRGLV,no,male,0,yes,no,28,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),76.55,2065.4,2.55
2307-FYNNL,no,male,1,no,no,65,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,109.05,7108.2,3.64
2308-STERM,no,female,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.4,61.05,0.65
2309-OSFEU,yes,male,0,no,no,10,no,no,dsl,no,no,no,no,no,yes,month-to-month,yes,mailed check,33.9,298.45,1.13
2311-QYMUQ,yes,female,0,yes,yes,16,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,credit card (automatic),89.45,1430.25,2.98
2314-TNDJQ,no,female,0,yes,yes,72,no,no,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),55.65,3880.05,1.86
2316-ESMLS,no,female,0,yes,yes,12,no,no,dsl,yes,no,no,yes,no,no,one year,no,credit card (automatic),33.15,444.75,1.1
2320-JRSDE,yes,female,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,19.9,19.9,0.66
2320-SLKMB,no,female,0,no,no,26,no,no,dsl,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),44.45,1183.8,1.48
2320-TZRRH,no,female,0,no,no,20,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.5,403.15,0.65
2320-YKQBO,no,female,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.3,144.95,0.64
2321-OMBXY,yes,female,0,yes,yes,38,yes,no,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),80.3,3058.65,2.68
